subject,class_id,class_name,declaration_token_count,body_token_count,total_token_count,body_empty,body_tokens_truncated,declaration_truncated,generated_code_status,input_hash
xerces,org.apache.xerces.impl.xpath.regex.Token$UnionToken,Token$UnionToken,30,19,58,false,0,false,not_detected,1bb78be71b59721358fa5f0f9e07bede50befc18b8881db684539acb49233c07
xerces,org.apache.xerces.impl.xs.AttributePSVImpl,AttributePSVImpl,134,56,202,false,0,false,not_detected,cf5cc46e4041394fe4c2658198706764f6e956fdf3f7864113f79c15583f68f8
xerces,org.apache.xerces.impl.xs.ElementPSVImpl,ElementPSVImpl,166,65,245,false,0,false,not_detected,de7a7eee30cfffb1d43e8bf5b766254c71a9fad633faa2388678db142f34667a
xerces,org.apache.xerces.impl.xs.FilePathToURI,FilePathToURI,13,29,58,false,0,false,not_detected,6a930b72989b326f1fd9b39692c42dda65decb48641b7b1f36f76173d812a9cf
xerces,org.apache.xerces.impl.xs.PSVIErrorList,PSVIErrorList,37,21,67,false,0,false,not_detected,7d169edfe2deed3a271be74da9a2fdb8a8405fa47640761cd5399fd285af193b
xerces,org.apache.xerces.impl.xs.SchemaGrammar,SchemaGrammar,808,152,988,false,0,false,not_detected,ad2bdae81d47ff437a0e298c809702e17400a5d0d92b2ed98a92b43656d1bae4
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinAttrDecl,SchemaGrammar$BuiltinAttrDecl,58,16,86,false,0,false,not_detected,9a14358a88749bdb10ff6d73ce1558ec74f3e0f35b9d634cb40866aab579fffd
xerces,org.apache.xerces.impl.xs.SchemaGrammar$BuiltinSchemaGrammar,SchemaGrammar$BuiltinSchemaGrammar,305,70,400,false,0,false,not_detected,4c40669fb99d3310176dc702c5bb6359d7fc91649721967510a99af58bfe7dd6
xerces,org.apache.xerces.impl.xs.SchemaGrammar$Schema4Annotations,SchemaGrammar$Schema4Annotations,367,109,496,false,0,false,not_detected,2365b07c49d94e2a374098f4e18cfc434d40fe9c2bb0742881e669987235b9f0
xerces,org.apache.xerces.impl.xs.SchemaGrammar$XSAnyType,SchemaGrammar$XSAnyType,111,52,180,false,0,false,not_detected,ac37123588f65a13d4d4a4add0c0a971ce96c73266e9db48bd599b28ce05ec28
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport,SchemaNamespaceSupport,36,31,78,false,0,false,not_detected,83cd2594bb94937800cb08e268f6538be93c7991da721d341c1838030800d0b8
xerces,org.apache.xerces.impl.xs.SchemaNamespaceSupport$SchemaRootContext,SchemaNamespaceSupport$SchemaRootContext,40,46,100,false,0,false,not_detected,60f955025a28b3dbc189deb4894200a42f7b67b75f60c71e59ab493b1017c1d5
xerces,org.apache.xerces.impl.xs.SchemaSymbols,SchemaSymbols,6,104,163,false,0,false,not_detected,998ab1046f38728d9fedc209626d54590dc0efbbefd491263980bce02961f1c0
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler,SubstitutionGroupHandler,158,89,296,false,0,false,not_detected,4924f2eda04d2204e4c27fe497ff9246ee960129946286af6771d03981b83d9d
xerces,org.apache.xerces.impl.xs.SubstitutionGroupHandler$OneSubGroup,SubstitutionGroupHandler$OneSubGroup,11,6,28,false,0,false,not_detected,ab2a6b7033be6dee995fa59bafb0f77ef28d7ee3096aa36aa1fcda961420a6a6
xerces,org.apache.xerces.impl.xs.XMLSchemaException,XMLSchemaException,19,5,33,false,0,false,not_detected,453647c3f0b8245c1f4976cd9bb53cc06578486209261cf507ff9480fda8d337
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader,XMLSchemaLoader,368,171,574,false,0,false,not_detected,9837a87b102716edc2a1d80582eca5d96b819242cf7cab9f2a5529f8893018f9
xerces,org.apache.xerces.impl.xs.XMLSchemaLoader$LocationArray,XMLSchemaLoader$LocationArray,39,23,72,false,0,false,not_detected,ccd6e7247822a2c4e751c93276b4b6526bc56912cd761f25ee1514a3d8016b02
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator,XMLSchemaValidator,732,256,1038,false,125,false,compiler_synthetic_evidence,a1f95af233a7a267f8fc577eb67d63ed73315ba072e73dc6e0029d336eabb901
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyRefValueStore,XMLSchemaValidator$KeyRefValueStore,31,32,72,false,0,false,not_detected,b29a701670a0710f9d3cf4e31f9370bc57770d432218dfb10c6c06dd9b9f2f27
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$KeyValueStore,XMLSchemaValidator$KeyValueStore,24,13,46,false,0,false,not_detected,29d18a389c1e2ac92f2af9200e70742bdf23deb741d7a739b2da797c12835a87
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$LocalIDKey,XMLSchemaValidator$LocalIDKey,20,10,39,false,0,false,not_detected,27de12323e9ee10f4a400738c2cf9dfa98e0ad4527ff5fa9b1f26a703163412a
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ShortVector,XMLSchemaValidator$ShortVector,40,27,82,false,0,false,not_detected,6663e0c0dfc0bc75394b412c4304d0ddafa957a9d407a401909535b280db3f3e
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$UniqueValueStore,XMLSchemaValidator$UniqueValueStore,25,13,47,false,0,false,not_detected,a88c9a97a26c485d1b2b8f33c54b0b5ce08dc3d241d63b9e24482fded8f526e6
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreBase,XMLSchemaValidator$ValueStoreBase,159,81,263,false,0,false,not_detected,989853de2d6810299b46cd2b70bd9ac699262c593ad3bce7f14c4ed91499f25f
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$ValueStoreCache,XMLSchemaValidator$ValueStoreCache,93,49,156,false,0,false,not_detected,4f8cbfde92184c15dbe9e4927bca52450f91a2476b93800f82dddc2dc5a95a30
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XPathMatcherStack,XMLSchemaValidator$XPathMatcherStack,57,27,96,false,0,false,not_detected,ea0d5fa28861d3261eda2cfa7c217d96d1ba408fcb4932644612c39b5438eb38
xerces,org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter,XMLSchemaValidator$XSIErrorReporter,64,41,121,false,0,false,not_detected,4decd1679d339a236bd8011785f8af97104963ab2d95f598495e834329c717f8
xerces,org.apache.xerces.impl.xs.XSAnnotationImpl,XSAnnotationImpl,62,31,104,false,0,false,not_detected,cc9c419468e64082cd644efe87cf744cc3b87f5e0e95cf923e780413d3ca795d
xerces,org.apache.xerces.impl.xs.XSAttributeDecl,XSAttributeDecl,160,48,221,false,0,false,not_detected,181752045fa40211d7597eea9a9e2ebe4d7de3abd49b732772ad14ae8ba0cca2
xerces,org.apache.xerces.impl.xs.XSAttributeGroupDecl,XSAttributeGroupDecl,166,79,270,false,0,false,not_detected,97752bcdb3c960a4ee6060a08a7f41eceb52deebd9f66d6a88c072850b8a36cf
xerces,org.apache.xerces.impl.xs.XSAttributeUseImpl,XSAttributeUseImpl,97,38,147,false,0,false,not_detected,579c86e946952490f1350953f70bd6551df42feb326742564c973cd0c16510e5
xerces,org.apache.xerces.impl.xs.XSComplexTypeDecl,XSComplexTypeDecl,399,107,536,false,0,false,not_detected,7c99c4b17759650061790f936149f1c10cc0860ab13f2df43a06ec19ccd9c82f
xerces,org.apache.xerces.impl.xs.XSConstraints,XSConstraints,651,161,858,false,0,false,not_detected,908dacee13366e08185b52c120f07f97fc1fe5df6e4ce056cfaac7d4f7a1e8c6
xerces,org.apache.xerces.impl.xs.XSConstraints$1,XSConstraints$1,16,6,31,false,0,false,not_detected,6e6b8838df266a7cc5f775a5992eecff9a96dec603c5cb74df5d5c773e17b27d
xerces,org.apache.xerces.impl.xs.XSDDescription,XSDDescription,131,55,202,false,0,false,not_detected,962414611459bb0495d6c68e353b342cf573a2867a3b762126175b5ae51aa8c3
xerces,org.apache.xerces.impl.xs.XSDeclarationPool,XSDeclarationPool,248,52,313,false,0,false,not_detected,c6f80f480e30123f655b0de90275c496c94ccb7d9af1b4ad4802d4d7562938e6
xerces,org.apache.xerces.impl.xs.XSElementDecl,XSElementDecl,268,97,398,false,0,false,not_detected,f2cfccf561ac2e6be33300621791570b274c508d5e094de4a8c82cc46a383600
xerces,org.apache.xerces.impl.xs.XSElementDeclHelper,XSElementDeclHelper,21,0,32,true,0,false,not_detected,8e1933f6137717699b9b931b6b1cbb2a15f633bf3c93dbb2c2e6e14528863797
xerces,org.apache.xerces.impl.xs.XSGrammarBucket,XSGrammarBucket,58,25,93,false,0,false,not_detected,f5124d4de52c1c1746ff0e70808976e1c790c72e7c7b6c5f32c0d579fe6f54ba
xerces,org.apache.xerces.impl.xs.XSGroupDecl,XSGroupDecl,64,24,97,false,0,false,not_detected,9e14290fa01460f6488a922e78dd0c53fc315ade9d7e828e618de2c5d3c1a736
xerces,org.apache.xerces.impl.xs.XSImplementationImpl,XSImplementationImpl,68,33,110,false,0,false,not_detected,90c41bab64ce9f4a8600136c702edf002a1b6b8e32bf09d979ea199117a7d588
xerces,org.apache.xerces.impl.xs.XSLoaderImpl,XSLoaderImpl,84,36,129,false,0,false,not_detected,17deabd14df09bf02c276c3da9781b065b5776c6af92f04af3d0e2ec20e19ffc
xerces,org.apache.xerces.impl.xs.XSLoaderImpl$XSGrammarMerger,XSLoaderImpl$XSGrammarMerger,83,19,112,false,0,false,not_detected,d511783a61a39cee9f0de48181b644b5283a42023413fbc2a4fb2cd4f6e08333
xerces,org.apache.xerces.impl.xs.XSMessageFormatter,XSMessageFormatter,20,26,57,false,0,false,not_detected,e592520759e4f84fd79b589e42ecf12b593f18455607d3e93897b222c43173b5
xerces,org.apache.xerces.impl.xs.XSModelGroupImpl,XSModelGroupImpl,120,51,186,false,0,false,not_detected,c2d540cc36c97345f2acfab0ffa4b0c9debca22a91f04fb030e802ce74f59d29
xerces,org.apache.xerces.impl.xs.XSModelImpl,XSModelImpl,357,109,491,false,0,false,compiler_synthetic_evidence,903db14d9422d79ba5a06715cd9012cc4bf3243cbb1990a826748f47e786b8fc
xerces,org.apache.xerces.impl.xs.XSModelImpl$XSNamespaceItemListIterator,XSModelImpl$XSNamespaceItemListIterator,56,30,95,false,0,false,not_detected,c594b38b785f0f60f7ceeffa1a00e317cda09a7796bf7335f0c53a5cd905cfa8
xerces,org.apache.xerces.impl.xs.XSNotationDecl,XSNotationDecl,70,24,103,false,0,false,not_detected,6cf1e1a1d8530fca0772d540db3f89fdb4912546d9313e5442c938ee8f714392
xerces,org.apache.xerces.impl.xs.XSParticleDecl,XSParticleDecl,112,50,179,false,0,false,not_detected,81a0a4a489c65ececc1f1ff09980e646ae6dffa0093568115cfcc2a1e1045f4a
xerces,org.apache.xerces.impl.xs.XSWildcardDecl,XSWildcardDecl,190,87,333,false,0,false,not_detected,ab15bd06a31c422b0b3c94decdf01854f2ee5e7314a53811cc305c99dac9702a
xerces,org.apache.xerces.impl.xs.identity.Field,Field,29,9,47,false,0,false,not_detected,358dacded3e3cd53bda2bf0dbfe6f0c7513bf36952927378a6d8326163057382
xerces,org.apache.xerces.impl.xs.identity.Field$Matcher,Field$Matcher,59,45,126,false,0,false,not_detected,0c8c064311d1fa3b1b1fe205ca7084e85b90b7cfbd0ebc333b7dc33b6eb57262
xerces,org.apache.xerces.impl.xs.identity.Field$XPath,Field$XPath,28,24,66,false,0,false,not_detected,156df4d54aff03db189c890eaca6354be84ac67d2e5ed821d5b891249e11dd5a
xerces,org.apache.xerces.impl.xs.identity.FieldActivator,FieldActivator,40,0,51,true,0,false,not_detected,9f0cf7bac5796f1b3f74873ddde76c0089cd6230c0870819e96837bad510387e
xerces,org.apache.xerces.impl.xs.identity.IdentityConstraint,IdentityConstraint,136,48,196,false,0,false,not_detected,475b7ecf54f6a3a8e8aa1f4fd55bde77d0b5bda52d30f05b38ce4784c0547921
xerces,org.apache.xerces.impl.xs.identity.KeyRef,KeyRef,24,5,38,false,0,false,not_detected,88d361506e38e24ac5143e78b286fac6341022ae47f152153cd7dceab1207ba0
xerces,org.apache.xerces.impl.xs.identity.Selector,Selector,32,10,51,false,0,false,not_detected,a4825e041920ff55808f6fa205e29d658e5b739f2e40583405cc1fb76ff00603
xerces,org.apache.xerces.impl.xs.identity.Selector$Matcher,Selector$Matcher,60,28,100,false,0,false,not_detected,e8c080b64f7954f598aed87562e1964efbf2c92ca264917d6daf44a33d64258a
xerces,org.apache.xerces.impl.xs.identity.Selector$XPath,Selector$XPath,14,21,45,false,0,false,not_detected,f6391e1db31ed9947191f20350168d53d8fdc8ba3caeafe73dfe36bb9f87ef6c
xerces,org.apache.xerces.impl.xs.identity.UniqueOrKey,UniqueOrKey,10,3,23,false,0,false,not_detected,10ba5fc3392ce658e9eb1a4450c27cb3dee8fb406616dc689f36eed2e64dea4e
xerces,org.apache.xerces.impl.xs.identity.ValueStore,ValueStore,29,0,40,true,0,false,not_detected,bc1b724703944a72501be12da7d6d3c814c1ce6fdfecb0f134844668edf52545
xerces,org.apache.xerces.impl.xs.identity.XPathMatcher,XPathMatcher,99,63,188,false,0,false,not_detected,19adb002b5fb722dcac7139cdd560f0c7b12e0d745d5a6b469d2095da004a387
xerces,org.apache.xerces.impl.xs.models.CMBuilder,CMBuilder,150,79,262,false,0,false,not_detected,2331888d78196d28cb0ecf556c358be21432ab06ff658459d62025bbf7116291
xerces,org.apache.xerces.impl.xs.models.CMNodeFactory,CMNodeFactory,103,41,153,false,0,false,not_detected,bb6703cbeef986274adc0ee29c13c03cba2c1aaccc166876ce3b551b502d855c
xerces,org.apache.xerces.impl.xs.models.XSAllCM,XSAllCM,108,55,178,false,0,false,not_detected,a4d5bb49af6faf783d874e4721505dedb8c7a8be65024ae4685bb9defed68f8c
xerces,org.apache.xerces.impl.xs.models.XSCMBinOp,XSCMBinOp,49,33,91,false,0,false,not_detected,033bf02b4586fc9dc4080ec74ed555ca3673dbce7c404c78c3b083e12b04220c
xerces,org.apache.xerces.impl.xs.models.XSCMLeaf,XSCMLeaf,60,25,94,false,0,false,not_detected,4f32a32b3830190aff6c743b1905cfde7908e506c5f779d773208c22566ef15c
xerces,org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,XSCMRepeatingLeaf,26,7,42,false,0,false,not_detected,0af438499eeae7fdcea3599fb79a39cde4265b8dd5d373e660ef7ad8b1a8b71e
xerces,org.apache.xerces.impl.xs.models.XSCMUniOp,XSCMUniOp,42,22,73,false,0,false,not_detected,d3c8accb2a16c75a6cb2e1a3a536e5b91ffde18897d51a7fe66cef8039091a8a
xerces,org.apache.xerces.impl.xs.models.XSCMValidator,XSCMValidator,80,0,91,true,0,false,not_detected,e9bdb0e3d87afab92872eaf38784360a4f7cc4dcba069ecd266eff1ac4151a6a
xerces,org.apache.xerces.impl.xs.models.XSDFACM,XSDFACM,168,123,315,false,0,false,not_detected,51d652617bd98d9ab454cca534845bab3200f6a7fd6f5f5ca10600f9af5cf7f2
xerces,org.apache.xerces.impl.xs.models.XSDFACM$Occurence,XSDFACM$Occurence,14,15,39,false,0,false,not_detected,b5ff14be04bbaccd02b0bf54a9ad32d18560399844102f336ab17e474ae0d28d
xerces,org.apache.xerces.impl.xs.models.XSEmptyCM,XSEmptyCM,86,32,130,false,0,false,not_detected,78aacf1fdac07b0f40ef25ba0cd24c82eb6c90a1bae007d1336ffa1fdd69eb02
xerces,org.apache.xerces.impl.xs.opti.AttrImpl,AttrImpl,62,21,93,false,0,false,not_detected,20a76559810d3c13267bf865b61526b82635c12462e3b4e137a647947c3d9e9e
xerces,org.apache.xerces.impl.xs.opti.DefaultDocument,DefaultDocument,233,64,308,false,0,false,not_detected,12faa37a0143947e592b15d5b91c1d527b9e8af4af3cc06bc9021f2a666e746b
xerces,org.apache.xerces.impl.xs.opti.DefaultElement,DefaultElement,172,36,218,false,0,false,not_detected,13d42dfa047eebc0db093b5fb6da9abfcc1e9292d32d5c54751d13eb9b124cb0
xerces,org.apache.xerces.impl.xs.opti.DefaultNode,DefaultNode,236,69,315,false,0,false,not_detected,51b640118635c0b89a1ad4d78dab2b58999d0b7acb8464dd816591904c8bf058
xerces,org.apache.xerces.impl.xs.opti.DefaultText,DefaultText,91,31,131,false,0,false,not_detected,8944993947860d26cc21fa407c391c7c8be66527dd7eddd9e63fea3cc8342efe
xerces,org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,DefaultXMLDocumentHandler,614,64,699,false,0,false,not_detected,8af3f77fec88ad5d9e10ed781b8face208454b3a08273197fb8d3b078c5f5226
xerces,org.apache.xerces.impl.xs.opti.ElementImpl,ElementImpl,155,61,226,false,0,false,not_detected,69ae41a07bd138068ca931069473bcaa9bc097fa1f28f80dcd16caae815a04bc
xerces,org.apache.xerces.impl.xs.opti.NamedNodeMapImpl,NamedNodeMapImpl,71,32,112,false,0,false,not_detected,56ed260a66d255fc27186d142c380cb23187ceb86ea2f03f9220de86207ca894
xerces,org.apache.xerces.impl.xs.opti.NodeImpl,NodeImpl,53,27,95,false,0,false,not_detected,3ca57e42aa980f6d79ccb941f495e8b808fca0bc39115c609d3c13134e0abe4c
xerces,org.apache.xerces.impl.xs.opti.SchemaDOM,SchemaDOM,284,89,388,false,0,false,not_detected,7f38d47ff1c229ac9c051cbcaf5ad4e0b6a8cfe71095592f5703ea62860ce6b9
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMImplementation,SchemaDOMImplementation,55,30,94,false,0,false,not_detected,da89d83e0754cc74c3adcf206c16fecf84f184003cb66d528deb2a9f33b7c658
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser,SchemaDOMParser,210,99,332,false,0,false,not_detected,5a9c097ef838ae2ccff31e5ae5085792756a17cfdc0c2d0facc458863dbd6fea
xerces,org.apache.xerces.impl.xs.opti.SchemaDOMParser$BooleanStack,SchemaDOMParser$BooleanStack,32,19,61,false,0,false,not_detected,3492b7d186c7a3400059777117365cc7cfc21ddf5487c67a7010da21393cac08
xerces,org.apache.xerces.impl.xs.opti.SchemaParsingConfig,SchemaParsingConfig,141,126,295,false,0,false,not_detected,4f845f06d793b1241c9b94083e76f4478d56b0cf80ff068e5a7a62919d8ad89d
xerces,org.apache.xerces.impl.xs.opti.TextImpl,TextImpl,47,37,95,false,0,false,not_detected,2d668698eb637e5195db5625ac5fead2bbb6957ddd84808e601ebe9971392a00
xerces,org.apache.xerces.impl.xs.traversers.Container,Container,25,6,40,false,0,false,not_detected,aa4d502e4336fc9833c9eb0f5bcd7bb78debc3331472ac574e252cdb025ca924
xerces,org.apache.xerces.impl.xs.traversers.LargeContainer,LargeContainer,21,10,41,false,0,false,not_detected,323433139b1b340d0cdf0aa8399b79c2685919d821022bf8b156fd76a5b32b7e
xerces,org.apache.xerces.impl.xs.traversers.OneAttr,OneAttr,5,6,21,false,0,false,not_detected,1d7245a54738ceb27cb0f8e6887ade4353b175221cfec75c5d52283eb84b9db0
xerces,org.apache.xerces.impl.xs.traversers.SchemaContentHandler,SchemaContentHandler,170,92,276,false,0,false,not_detected,759c6eb4db95d83c89ab48897775753d6fb6cb05ae5b4d3feb9f2a9d00341a9a
xerces,org.apache.xerces.impl.xs.traversers.SmallContainer,SmallContainer,21,13,44,false,0,false,not_detected,54ca473568c69c5417a4b69fc87792339db0dae5da80ddc3733ba7bdab64bc9e
xerces,org.apache.xerces.impl.xs.traversers.StAXSchemaParser,StAXSchemaParser,138,80,230,false,0,false,not_detected,a1b0e505561404448cc82c7cad739f852efa20feeeb95d8056fe6ca11b3fb2a4
xerces,org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,XSAnnotationInfo,6,13,28,false,0,false,not_detected,a1a418c8f83178962d2fbeaac4950463eee772ed23a332d233fd9e5efbc1a035
xerces,org.apache.xerces.impl.xs.traversers.XSAttributeChecker,XSAttributeChecker,120,241,450,false,0,false,not_detected,b89455250d53a6ee279cad48c03f911dd6241d0e7bfcd184c3829afb79747375
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractIDConstraintTraverser,XSDAbstractIDConstraintTraverser,36,24,72,false,0,false,not_detected,ba587b4ce9f0a8b1d6ee58ef3f2b151163bfcd62172efa219a77b697226aea0e
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser,XSDAbstractParticleTraverser,119,84,234,false,0,false,not_detected,46a2daa4fd82c78bb5f3d025a0ae971733db655cf4d24a9848eb489f4728da15
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractParticleTraverser$ParticleArray,XSDAbstractParticleTraverser$ParticleArray,42,26,80,false,0,false,not_detected,4b9b50aead4e166232126c55147db763588057e9748db94156ac8cb3b53f93ff
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser,XSDAbstractTraverser,271,186,542,false,0,false,not_detected,8540899bec982996c46413b8c5d29428f5126b4f70c801f99afc35883370e560
xerces,org.apache.xerces.impl.xs.traversers.XSDAbstractTraverser$FacetInfo,XSDAbstractTraverser$FacetInfo,13,9,34,false,0,false,not_detected,f56cc544e7f6e0f9bc25f957f831e6513750e77ccdc2b1b8653edfc8decb0cb2
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,XSDAttributeGroupTraverser,51,56,123,false,0,false,not_detected,235bf04a3b74d0884ee94a1b4c769013bacf8f2c0331c6719192f1b01ac54aa8
xerces,org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,XSDAttributeTraverser,101,109,233,false,0,false,not_detected,cc6622c80ab6401c16d1eaef30b50984812fd714f2c949709bfc02cc6439314b
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser,XSDComplexTypeTraverser,231,205,522,false,0,false,not_detected,bfb2833b5cb2b7a123722bdb07c31c37f46b4d7529e0096bfd251089e0e7f948
xerces,org.apache.xerces.impl.xs.traversers.XSDComplexTypeTraverser$ComplexTypeRecoverableError,XSDComplexTypeTraverser$ComplexTypeRecoverableError,19,10,38,false,0,false,not_detected,79e3c5613b646f4cb93d4f638004694588b537b5138e506ae6c5efa65015ca2f
xerces,org.apache.xerces.impl.xs.traversers.XSDElementTraverser,XSDElementTraverser,116,120,291,false,0,false,not_detected,1acca2c4fdad6be789ff67b30fa70237582d85a4886e9077dcbd0b4ef21d1e16
xerces,org.apache.xerces.impl.xs.traversers.XSDGroupTraverser,XSDGroupTraverser,50,70,142,false,0,false,not_detected,b09154edbd44202950eeb206740f57a6ca65ff69efd812765a02b583e66d7443
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler,XSDHandler,1501,256,1833,false,134,false,not_detected,394a324dc35f17ab23b52c7c1a5bb475a7f1a9bcf9c62419bc330b03c14e1f0b
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$1,XSDHandler$1,8,0,19,true,0,false,not_detected,debbe81d7fe8dee4dfdaf34e0486dd744abbe391896953cab7f197fd1f0b6c58
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$SAX2XNIUtil,XSDHandler$SAX2XNIUtil,40,11,63,false,0,false,not_detected,139fbbb7fd178a1b319d26308c8a141eb6e8f827aa01a9a4f6baf901733d6bb8
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSAnnotationGrammarPool,XSDHandler$XSAnnotationGrammarPool,66,34,118,false,0,false,compiler_synthetic_evidence,b54e18304a14e774fd8ee6a3caed46a43df1a1ec21286b864f568322475f168e
xerces,org.apache.xerces.impl.xs.traversers.XSDHandler$XSDKey,XSDHandler$XSDKey,19,18,47,false,0,false,not_detected,b84587c909e62557117ff6110883a376ab84c4b8b9ce657594a2ec34e74a31d9
xerces,org.apache.xerces.impl.xs.traversers.XSDKeyrefTraverser,XSDKeyrefTraverser,37,31,84,false,0,false,not_detected,09a8018ec3350d6998289c0c3a3cb069467b4a9417209fb7800d80ab1d93e4c9
xerces,org.apache.xerces.impl.xs.traversers.XSDNotationTraverser,XSDNotationTraverser,33,31,76,false,0,false,not_detected,ba5fe23c65cf7913e0e19670dd3f4b81c6da64705e5b12f46169e542ba5a3a0b
xerces,org.apache.xerces.impl.xs.traversers.XSDSimpleTypeTraverser,XSDSimpleTypeTraverser,150,119,316,false,0,false,not_detected,5781ae1d29c5579a9a8c4327d76f5fab3ff648f66d35b7c81284ac9a561df952
xerces,org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,XSDUniqueOrKeyTraverser,38,23,73,false,0,false,not_detected,41c232eb717919fcb567e598440bf04145978e49723a78cdd9b42cd6803fc2cb
xerces,org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,XSDWildcardTraverser,73,50,143,false,0,false,not_detected,dbffe66479bce67417f1ce52d613e2cb7a72e483e8f7d99a827acc69dbc39aa6
xerces,org.apache.xerces.impl.xs.traversers.XSDocumentInfo,XSDocumentInfo,83,76,183,false,0,false,not_detected,1d6e14f4424c706578ed1d74a07965f8aeec6390dc5488e3deaf3eec0bf51e45
xerces,org.apache.xerces.impl.xs.util.LSInputListImpl,LSInputListImpl,52,24,88,false,0,false,not_detected,8236e8aedb2b0b8b613f5c5ca225971f1e8a6d3ca5170b772652f620e9835013
xerces,org.apache.xerces.impl.xs.util.ObjectListImpl,ObjectListImpl,54,25,91,false,0,false,not_detected,bf3081604cc28babb88b018b94e7eb5e9d8c8520a9d04691a0bb12379a9e251e
xerces,org.apache.xerces.impl.xs.util.ShortListImpl,ShortListImpl,42,28,84,false,0,false,not_detected,1c9d4620793b9753a562f78324d1517e0c02060a4f12a0273c4ec9c38087639d
xerces,org.apache.xerces.impl.xs.util.SimpleLocator,SimpleLocator,140,31,184,false,0,false,not_detected,b2c600fe048c4783f49351c87d5e2ff5ae4ac0e5d649cb8dbff7e5ed1e0c71c4
xerces,org.apache.xerces.impl.xs.util.StringListImpl,StringListImpl,54,28,94,false,0,false,not_detected,481377ae5d6b35b9a34dda6d8b09d32973b17f2bfa09d0e99ec6ed3ad19bde92
xerces,org.apache.xerces.impl.xs.util.XInt,XInt,25,8,43,false,0,false,not_detected,07159e4f10d75430113d573a61fcf634341b6e837b5886f6440ad074621dda60
xerces,org.apache.xerces.impl.xs.util.XIntPool,XIntPool,14,11,34,false,0,false,not_detected,84063ae60b2978b8f4de49a8de52d67a7e9ec29096715d7e7b3e92dda5df1a05
xerces,org.apache.xerces.impl.xs.util.XS10TypeHelper,XS10TypeHelper,19,7,35,false,0,false,not_detected,e3bd172c19dbad3726ace0f10c2e2f11377a750a0815076beb65178613ec7fe4
xerces,org.apache.xerces.impl.xs.util.XSGrammarPool,XSGrammarPool,41,17,70,false,0,false,not_detected,5a221a887c26bcf8199ab711b68ce597360df835f028c488901845f52ba33fd0
xerces,org.apache.xerces.impl.xs.util.XSInputSource,XSInputSource,43,6,60,false,0,false,not_detected,7a43c9ad7646772b7dfa0e5769861e9309efa727b8300513e658302914cbab26
xerces,org.apache.xerces.impl.xs.util.XSNamedMap4Types,XSNamedMap4Types,34,29,78,false,0,false,not_detected,838f7290f54167bf766026b75d3215e8d3893fc5367e7c44bb9475bf314c9e0d
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl,XSNamedMapImpl,62,36,108,false,0,false,not_detected,e948ff50825dc47cc87a8c85192c32960317ec8bd1bc881f7b4cac329ba8e63d
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1,XSNamedMapImpl$1,20,10,39,false,0,false,not_detected,0ce4931edb85eee11709d820270d6abf7282bb5a852a62b510667c4308d52eb0
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$1$1,XSNamedMapImpl$1$1,25,26,60,false,0,false,not_detected,1d51ede04e4d7b9f290bfecad21eb92ec49daa1688caae244c42723f86cf51c0
xerces,org.apache.xerces.impl.xs.util.XSNamedMapImpl$XSNamedMapEntry,XSNamedMapImpl$XSNamedMapEntry,42,18,69,false,0,false,not_detected,a3e11a1e3f5541897802c704290c5e0d91defc5d05edfbbf822a2e1439ce054d
