subject,seed,representation,path,sha256,bytes
daytrader,21,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_21/selected_solution.csv,605b2d249b5a607bb57efea85880a86f371b75f1c3259b5a538986a51455c331,1487
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/objective_redundancy.json,693f9fea5ac3337fd3ef5d60994cf10740472befc5f382ee443f48cee2a0cbee,290
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/pareto_front_4d.csv,6b8079fc6871a0540d7b98564ebd505501880e7ed8389fa0d7d5eec812d82672,39336
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/partition_labels.csv,b24f16c7427910bb98bc92369552a762a85ba67f0e5120409225d64ed682ec3e,807520
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/projected_front_3d.csv,fffc4408f0c0b85a6b5ee0f8ae19b527396780c3fb0629881edf7e3d4bb9a511,26732
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/projected_hypervolume.json,1471a039d9b924913944ffc114508ede07e15f93d8cc9797465ecc3078d0ba9a,363
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/run.log,c30a9ec91bca8f34071eedfde4c06c9e391ac82ba9b1c4ceee98046360feb4fc,201
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/run_metadata.json,0b38c76694d0c580f0d80f82f45b09ddffda1d055ae26985e3d7730e4eff877c,4295
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/selected_partition.csv,cedcc6f17d1069ada39ad6faf76b487f97c5a4213c54a16ff4178cfba4dfc49c,6407
daytrader,21,stage3a,results/daytrader/04_stage3_semantic/formal/seed_21/selected_solution.json,bfa7a34d3a9db4cdb50abe315e38a342c53de96e98c5d47de49af8a50a988a12,13223
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/artifact_hashes.csv,cf4437a2488511033517c1bedcd0100516dcb7864aa96725a6b904e851dbc362,8634
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/config_snapshot.yml,c1af2191baefddee68a7f41c97c29f7799df4bcf5372d9e9cf44a52a3b510286,1452
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/graph_provenance.json,fc01dccdd725b91a10a50ea39ff1d624bc785b909d04cd78ec5c5b3e4d1e0a0e,3892
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/objective_redundancy.json,92cafcd7012f1d8f7787462beaa61889b5b6c23de014838222a1293e87562edc,1132
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/pareto_front_4d.csv,f8bd799d32d7f44e0cb93fb925ad58c8aa3d4e7a86df28353a14b7a019474976,93892
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/partition_labels.csv,b0e1308d9e0e677a27da8a10fd82c879c0b5c33df81e99411ba7ea4e3c5c895d,3690879
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/posthoc_metrics.csv,803320aea8b86db02e3b38ef24c5aa8f9283d8844b2bff49615dfc8b2e761144,79667
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/projected_front_3d.csv,d3c788f7020004499e90fd5e7bacc7db20714c0815eb68ec5d4e37149fece11d,65461
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/projected_hypervolume.json,91f520d417438b11c2dfba9ff9ea98d0e1eafc0b9435dc9d4388a94f2d762e19,1242
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/run.log,e44f903927f7f01ea14c1d7203f3e73db6fb491f7f937b7317f61f189c48d560,186
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/run_metadata.json,603d63f28ff1169c85ef8527f920f22db5507cfba8c48cfae50eb5d87bc1e87f,5997
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/run_metrics.json,68e95af334881dcd11576dad8e23e04002a42e820d45ad972646f3f0bbeb0886,1083
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/selected_partition.csv,3b8b070a1760741e3724868213d47adee0b9679fda4c0281683f89066a1a31c3,36118
daytrader,21,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_21/selected_solution.json,c7504229e8fa733af72d688a35e7629244998437cc4091ce85a429b6406000cb,63666
daytrader,22,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/pareto_front.csv,7df9d2d770ca896664bae553e57768ce0585f158c8fce72dba1e5a3787d1dcc2,40004
daytrader,22,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/pareto_labels.csv.xz,33af08f57ccfe53a14e58eb1862c0bfb3bcabd7e434041ae83bbc99aae12b35b,9316
daytrader,22,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/run_metadata.json,287668c5cad05d4e73ef8e201f098e0bf64634d38be588f936e476d7574968d9,2129
daytrader,22,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/run_metrics.json,9acfadd930fc3fca45ca9a68632cd8f99173c3f376c4af504399ecea20e3ac54,2065
daytrader,22,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/selected_partition.csv,efdd3f34539e76084f44524dd4a54322773837cf49676b1c207fcebbb81d3802,6410
daytrader,22,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_22/selected_solution.csv,3e6ac76849c6cd0653cafe3335d5c947e4108a5a7b9532d80fb38bb5c82f797f,1446
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/objective_redundancy.json,7539022d7c1faed8f274ffc892a0709d8f7ec663c0c4935bdae6c099848f456a,290
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/pareto_front_4d.csv,147ed3a24325a05fcc6bc78da2eb24cbb9be01adfa2cc1c2ac6819d70e2a9a91,39378
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/partition_labels.csv,78309f8f5cfcf6ef8559b8c68f71de70d60317844af0332381181d0fb67d5b93,807489
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/projected_front_3d.csv,5289d88873116a7c45f70885d976317f90a91597d56fcc733dbdd1a2338b3e0e,25622
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/projected_hypervolume.json,8ae4220b52384444efc7dea56d7a9144e51cb1ae3e025bdb3e969857629dd0f2,361
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/run.log,d7ac73cdb68e7986ddedcf9140a51c82a872a4d332454960e9ed2a18c6da6338,201
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/run_metadata.json,8b330948d6000f31a5731d5a45eaf2e7f0f1dde3cd5542baaf71e03da48dcbc2,4293
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/selected_partition.csv,23e323b49954fff4e297865d68a6265f305c9e7af9e1d6cf3c3e0ab6809875ca,6407
daytrader,22,stage3a,results/daytrader/04_stage3_semantic/formal/seed_22/selected_solution.json,4533a4c97cabbfdec0fce5a2a168d64421cafe11580610a7cc9ce159b1fe39bf,13240
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/artifact_hashes.csv,6ee55209a2e494252894a86903e67b5db05ca1f9938e5765c7e22650f4ef0443,8634
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/config_snapshot.yml,c1af2191baefddee68a7f41c97c29f7799df4bcf5372d9e9cf44a52a3b510286,1452
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/graph_provenance.json,f36b43ed0d07483cbb2ec78fb81589ec91890d0d8ff62604f28f44239f34cc81,3892
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/objective_redundancy.json,d3668551531f6e7e888d7d06f460b741747b969835dd0e5f2c09b833ef0f2c30,1132
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/pareto_front_4d.csv,c660f691f03ec90b75ede73f6ca63507f245eeb81a9f21eacc9e007bfd86c042,93868
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/partition_labels.csv,9da0eb5a663cbdb981e849fd351ff5ffb5ea0e14fedac401ed42d66f4f18ee67,3690851
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/posthoc_metrics.csv,62ac490a0258dc910c02a37c69c7bb14aa6fbd00c726290375ae663a227f0c85,78993
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/projected_front_3d.csv,0c2bae25bb4a6a0dbe1f9e9263b051001dfed2dec7d12946e1d4384cd61cace4,66347
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/projected_hypervolume.json,7e2850bff24af92f7c30374535806a426fcc733591db2297b140486692af2254,1242
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/run.log,995e08dfd3ebe3a05a44d3548ba0028669df152c4b48ee2f586df71ea4f93c6c,186
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/run_metadata.json,de07b2e6841df345e172ed3da9e8b5aaf49ae1617b317443b4fd7ca17e111f66,5998
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/run_metrics.json,6291f37b53de292f9a9d02bcb7c627162e8bfd140308b04abb0c2db093e3b2a4,1082
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/selected_partition.csv,80811f495c5ff5236a55b86c13658e9e7e4a5e6676a7e5ff5326f8e01fd4f1ff,36118
daytrader,22,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_22/selected_solution.json,48f7b95d60392c11bd3fd59dd6ed9a90405c6e4b64f0cc0d8f8e4b1f4fc78149,63665
daytrader,23,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/pareto_front.csv,9dfaaf5297dd9ae4ce7b76da9fdb31ba10117e76d2e2ea67a4a743e6a16e2d5b,38679
daytrader,23,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/pareto_labels.csv.xz,d0dc9be5a3f879e0df49639fe46358cb87639140ed27bfcb00a8cffa0d4fb622,8480
daytrader,23,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/run_metadata.json,ad0dd6091c98f6d7ecdf4cf5c9ea2d8c2a34cc5de5d988e77551b014731f5bb7,2129
daytrader,23,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/run_metrics.json,e4445875d06cb8073c11d64c5c1885d19d33a5c8cc82526ad80f2d20e4622307,2026
daytrader,23,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/selected_partition.csv,17ee896cc8293bca6bd081e34336ebb076e5464c037e10e4e1697c986e102529,6407
daytrader,23,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_23/selected_solution.csv,e183583559938e3b6cfc4f15aa51538c9d7f6a7e6e5103ed4f0aff10eafc123e,1375
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/objective_redundancy.json,928fa6895ef56b60153200a780e7297069b75b37d9559e2d1b46fdfce39bc5fa,291
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/pareto_front_4d.csv,8e541060d44e2a3b61881ee387671bb3dfd777e975b757be9980b889f6edf693,39311
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/partition_labels.csv,f02955d8d525cd7e31e5b60eb02567115b2e187358e3e04479eab87ff7c50c11,807488
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/projected_front_3d.csv,347982968e8f5fda6aab9adb34151a53dd5d16143848f8bd08b8cbd596cca7b2,27914
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/projected_hypervolume.json,bcfae6b4c4b4268b4db90656aff07c9f9a2dce96bcd926f15d98ee55d0723651,361
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/run.log,6714611ca099f34be0f8b4ad3e285a9ff1086c1e6a876877071df71b5a5c1b8d,201
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/run_metadata.json,fd214d9a139d1b38a97f2074e8a1e225771969a8951ee88fc7ccb275d1432416,4293
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/selected_partition.csv,cf5617180984ce565df7eb630d9d7d076314624f389e9fb9747985a2616f9642,6407
daytrader,23,stage3a,results/daytrader/04_stage3_semantic/formal/seed_23/selected_solution.json,ae8becd7e2a89b29f5e3b55e71e63bfd9b9be9a99427ef5382cb4c7fb2c3d3b3,13254
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/artifact_hashes.csv,f938e95e3e6fa7c8f6953244374aca3f3142564392d8a8039b132254e4f2b1a0,8634
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/config_snapshot.yml,c1af2191baefddee68a7f41c97c29f7799df4bcf5372d9e9cf44a52a3b510286,1452
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/graph_provenance.json,9b04d66a18aad4a011ed409cb055961c4ce859b803b86840216a61d868d9bf22,3892
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/objective_redundancy.json,e8438f39a4e630b83ea86c295f15b39a684f5d3ac875cf123ad8ce0cfafae67a,1131
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/pareto_front_4d.csv,f44d23048159e4c211e6b11637fdfedd3a7db56c2d1f7076081754b272bc25a2,94000
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/partition_labels.csv,76963f503d25850bac5282f792d45648b0cbe2fc42d283b2849f3d191e27bca6,3690916
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/posthoc_metrics.csv,9c5e09d61881cb4837edd7c704e1e34cefe824702c6bc6873406f1f8483e6f61,79711
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/projected_front_3d.csv,9ddf4f244afa0b52b8082e387a11a415b263e49c65a2a91edba1fa5f3cd0ffb1,59860
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/projected_hypervolume.json,bd2c973381354a291c732b671472282bb4822411b0e8067d3986e8feef148b20,1242
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/run.log,695766a3fc84dbbb0fbb99da32693741dc981c08c6fd16e209964da5ba6eca53,186
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/run_metadata.json,5d462c575751b0f80cbe92df6aab011460c843c0f1cfa57649cf95fbc711d268,5997
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/run_metrics.json,27069cf9d1e4db0cbb29192fe6124f5e2d2a35cfd2d5837d670f255d358194a2,1083
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/selected_partition.csv,5afd222021baf01a1977470d846d9b1acde378a727eca39207433becc627821c,36118
daytrader,23,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_23/selected_solution.json,ea28f91b5ddd35e8869eca91e8a337737277924b8fb0e8e93492f0de3a31b8aa,63680
daytrader,24,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/pareto_front.csv,bfc7a704e491f8c8ef43c09a1f856b6107ae3df802325cadcb726cccab93a628,39736
daytrader,24,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/pareto_labels.csv.xz,80c485a68644dc885c4fb192c999097790cf77c88af1ebd93887b3823f952fbe,9348
daytrader,24,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/run_metadata.json,5428936e75877671ede5d11ca1930a6805104dbf53000154f2ed1e1360292d1d,2129
daytrader,24,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/run_metrics.json,cdf44ab48241f0aa8f4008d5f0e65968f69856709c8c0c9ca77805e7a3d4da15,2071
daytrader,24,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/selected_partition.csv,57900c784b99737cfeda6f09993baf065e57d0abae1c0e4ff8c5361aad8ccbee,6410
daytrader,24,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_24/selected_solution.csv,d3af1cca6a20929616c555113328a54c6286c7d504b737ee4fd14d4537398bb8,1478
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/objective_redundancy.json,59c54f107ea14d90ab3378d9225e7cc36e9b72014b7c7041a92bcf5a26cdfbee,291
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/pareto_front_4d.csv,d4e2d49b29da4c80b4de3a933c70ae04b53204b687f4f245fd7f45b7501209ef,39486
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/partition_labels.csv,6838de0f95bc7ad9f8ef288fd325f49e4bffe740b230d6b4304426bc381e2442,807671
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/projected_front_3d.csv,aaca59e360e1c6688bdde82d6bf89c219718ce65f4fb4142284b5619a9882c9d,27658
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/projected_hypervolume.json,ab745067f4000d2ea71abe1238cc8bebb65e066fc35d0bc0a0836de1268149cf,363
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/run.log,322609113bce47bddcc655ef987a74e5706c49be2575fe6686e087448798dbea,201
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/run_metadata.json,0888fe1efa8de6153f323cabeee197a53f47965fd174edb262e2f50e3d110e42,4294
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/selected_partition.csv,086b87c85e406cf2ae9cb13808a156668cf5a241780cfc84104a0b06224d5c7a,6407
daytrader,24,stage3a,results/daytrader/04_stage3_semantic/formal/seed_24/selected_solution.json,621be0e137e831167060e620eb18e2633e38eed5e5f44959dc282c189c4cb053,13228
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/artifact_hashes.csv,45530040241eaad64e3ab557c32d6a4d6abdb88b003b953ed6d5cfbefe322347,8634
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/config_snapshot.yml,c1af2191baefddee68a7f41c97c29f7799df4bcf5372d9e9cf44a52a3b510286,1452
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/graph_provenance.json,7a825b869c18ae8ad07d616ba02c600a620952c670a33e059656df108801676e,3892
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/objective_redundancy.json,9d846b4d6335d24e2e3eb819d5fba4ea437174a0e8f4b4db461e2d52e515c1d2,1132
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/pareto_front_4d.csv,5839a65c047facab83f09d5fb2fe73f284969a3a31213304d34fa07bacd166a9,94026
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/partition_labels.csv,d915bd7d8255ca8f1d46400591d2900eace8306c76bd5860bbc23251ea08434f,3690994
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/posthoc_metrics.csv,366901b98346e16bfde68e902b442d10383db031875053c1170ffa07931829e7,79662
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/projected_front_3d.csv,f92ae9f61b4cc5508444a1f342cb74fd44ccb8158059eb30e0138ef4185aecb0,68256
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/projected_hypervolume.json,b1ea34fb0bf1d90dce4f3950011a1539bd8ceab8a86ff93559f61b062885a44b,1242
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/run.log,06493ca7a0ccd7ab4bb31df12fae605d37d222f07c877523e5378489d3560a88,186
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/run_metadata.json,e866ca0b57e3fd3ab8869f3b57844b4f47d1e48d589f9606aaaa8d3f8d5d721a,5998
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/run_metrics.json,3f5bec5e9e34ad31b9545f03eb81d9e6bd4f648b3e5430ae3c55d33fa42b8f8d,1083
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/selected_partition.csv,29fa621bbb246780be66fbf0945d04e10d5f824b71828c5951e6bbd4bf1fef39,36120
daytrader,24,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_24/selected_solution.json,18132b7a57bdaed7f067d6503399b9cbb81cb90d20346600364da348a6bae21a,63676
daytrader,25,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/pareto_front.csv,ce7a1f1644e49e03164dc1a9e82e6aeb683bece5c0f3f1569178ed11b075bf89,39845
daytrader,25,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/pareto_labels.csv.xz,ab32aef9c4c2b653028ea498be25fb7f35313ab62e07e2c634fa33293a2a7daf,9436
daytrader,25,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/run_metadata.json,024463a5cdf2776e2f664c122c6ccf03586fe76558eab5d5f7143b933cf74ca5,2129
daytrader,25,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/run_metrics.json,98a8f1270eb95a72a01a218ff87b2df1689da3fb057782dd24ef418545f4bea1,2066
daytrader,25,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/selected_partition.csv,cd063bab484cd66f6716b63532f14d69aa8bb25eba231ce0f55b39bcf69ab0f0,6407
daytrader,25,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_25/selected_solution.csv,ddaf6aeee7f720b5ad4c3f9d7327ce611865e73070bab110704204ae0d196c61,1446
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/objective_redundancy.json,ef33e746e1764aa16d95903e9934b41d418930f740913c61c8d0ce96c04c8942,291
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/pareto_front_4d.csv,24ea2cd8aae2c4b9ad81917a409dde0243975098efdfa018b4298876f8baa76a,39320
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/partition_labels.csv,e92999fb6f127c29685d333823d1c18a07a1805ad3410de8e7ad4946aac4a0b7,807402
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/projected_front_3d.csv,b565a351e0d792dc1c737146d20354e6bc60a97a8ec2cc6803b4d7dfa52b42db,24833
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/projected_hypervolume.json,8726a543dbc1e86413f56448fdf651310a57994d37024ebcb676e823280e161d,363
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/run.log,911c423b8f211ee70840cb54c8eecf782cebde99cf8cab649fd30b0f564f6539,201
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/run_metadata.json,cfff51821ad2deba2af3d4053b1478419b4d617513269da4bfcdb5856d69909b,4294
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/selected_partition.csv,2cf620c873592cf7e1ee448b9bc2f7141cd2becad336a3dc6e1241412c529f7a,6407
daytrader,25,stage3a,results/daytrader/04_stage3_semantic/formal/seed_25/selected_solution.json,26004099f1c448da1174486c59a5c584e71617746d081e9feabe787ca3345b6e,13246
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/artifact_hashes.csv,41b012cd9a30b01a92b72eba6b1a9e0e891f95966f90910938900f767fbdcd81,8634
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/config_snapshot.yml,c1af2191baefddee68a7f41c97c29f7799df4bcf5372d9e9cf44a52a3b510286,1452
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/graph_provenance.json,223db2da63448de8a97a3016cdb901d49d0db4c3f574cdc60461abd809e7b5f2,3892
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/objective_redundancy.json,550b99b6730a3e4fbb4ee247dc088fff53816631bfaed623c26404a28f73fbe8,1132
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/pareto_front_4d.csv,9c1e7e17113dbad9ca64bc63cfc91398a56269584d9fe83792073b87cfe5259c,93780
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/partition_labels.csv,42a505d829d10fc7facba7f4e21883798b70ad5a2af7108dbf50f6c1d8b6b10a,3690795
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/posthoc_metrics.csv,567bbb6ab2fa5f864b453751c8c705d244cea6752dd1cc1974acb469aaec2c57,78842
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/projected_front_3d.csv,b5395ca9481c6f3f1de96474dad445fad1d314e5e5c91919d810194450a1df2a,61581
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/projected_hypervolume.json,49208f0c7acaccf62787ca5cc243cc3ea72a049e777d99300f7dcd713e6d2d24,1242
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/run.log,434c5bcde243fdcd547ed0f79d66b0dff2cf906fb2e7556c67a4e2ac2e653737,186
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/run_metadata.json,96c81b07371f0d0ff4fafceed2d7ca43b2a61e3e1aa1ae05923fef0dd4eb8f5c,5997
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/run_metrics.json,be1533c80b5441bfa63e67a1f3be5000233185837c90635250a515bd91107e6a,1083
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/selected_partition.csv,fb133e871631881153d1ced4ee04ba2b51e1b5e2d51b88423041046eae7c99fb,36118
daytrader,25,stage3b,results/daytrader/05_stage3_declaration_method_body/formal/seed_25/selected_solution.json,5df7755155542a63403340f596b54bf5f4ef6b041967506373d406bcf18998a8,63656
daytrader,26,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/pareto_front.csv,0b21362a9ef11a0a805c6b1ffb7e7af35f47b12b29524684f263c2c66f6666de,39632
daytrader,26,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/pareto_labels.csv.xz,797774244ce062bd49298558442c5a26ac6a74ffe4aa657452834e8a445a2ae7,8944
daytrader,26,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/run_metadata.json,928e9fa3e2e8a07ebc9f2a545d5d45242addd4c85a974d55039aa20259400ab9,2129
daytrader,26,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/run_metrics.json,2324119ec048d3ef5dc87b12295398043e687df710b08c5fd3695d48a84013f7,2048
daytrader,26,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/selected_partition.csv,2deca15757a4095dc0b686ec19ef6f98199bb6f6d145cd29c3614b770e6e8941,6407
daytrader,26,stage2,results/daytrader/03_stage2_nsga/robustness_final_30seeds/seed_26/selected_solution.csv,6bd87e924638595c410db88e100403476ddf350b5fd2492f5a6a5c7b2def007c,1391
