subject,class_id,class_name,kind,superclass_present,semantic_text,method_count,annotation_count,interface_count,truncated_method_count,input_hash,experiment_name,representation_id,stage3a_source_path,stage3a_source_file_sha256,declaration_exact_match,declaration_truncated,body_empty,body_tokens_truncated,raw_body_candidate_count,filtered_body_token_count_before_budget,appended_body_token_count,extracted_concrete_method_count,normalized_method_count,synthetic_method_count,accepted_invoked_method_tokens,accepted_field_tokens,accepted_local_tokens,accepted_exception_tokens,accepted_operation_tokens,accepted_string_tokens,accepted_literals,rejected_token_count,body_hash
easymock,org.easymock.internal.MethodSerializationWrapper,MethodSerializationWrapper,class,false,"[DECLARATION]
public class MethodSerializationWrapper implements Serializable {
    Method getMethod();
}
[METHOD_BODY]
put create invoke primitive types type invoke measure create branch jump name method type names method declared measure branch jump name names primitive types
",1,0,1,0,c9134f6b79683518043c5c2cd23f05ee120555aec49ea6d00c2099fb72f0a774,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,115,24,24,3,3,0,5,58,0,0,47,0,0,282,9ed5aea2f74a9007b466522023b4a6e63c94ae500cb4a58b4b429f83a952dbb7
easymock,org.easymock.internal.MockBuilder,MockBuilder,class,false,"[DECLARATION]
public class MockBuilder implements IMockBuilder {
    IMockBuilder addMockedMethod(Method);
    IMockBuilder addMockedMethod(String);
    IMockBuilder addMockedMethod(String, Class[]);
    IMockBuilder addMockedMethods(Method[]);
    IMockBuilder addMockedMethods(String[]);
    void checkConstructorNotInitialized();
    Object createMock();
    Object createMock(IMocksControl);
    Object createMock(MockType);
    Object createMock(String);
    Object createMock(String, IMocksControl);
    Object createMock(String, MockType);
    Object createNiceMock();
    Object createNiceMock(String);
    Object createStrictMock();
    Object createStrictMock(String);
    IMockBuilder withArgs(Object[]);
    IMockBuilder withConstructor();
    IMockBuilder withConstructor(Class[]);
    IMockBuilder withConstructor(Constructor);
    IMockBuilder withConstructor(ConstructorArgs);
    IMockBuilder withConstructor(Object[]);
}
[METHOD_BODY]
bootstrap invoke can mocked invoke mock support add mocked method mock can add method branch jump create methods illegal argument exception not synthetic so methods measure branch jump measure check constructor not initialized create illegal state exception trying define call more than once support constructor args state picked but pass arguments nice nice strict strict args trying define arguments without first setting their type more than once argument no empty found no matching found matching check initialized
",22,0,1,0,a525c914289a9358dc1d1c1ee50d60c4d13a5004c2fa38dd10993bb6e72608e7,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,325,77,77,25,25,1,86,78,0,54,119,50,8,855,7cb9f450e0bab90b5951a4ad20a5229a470743ce65fc9d9b94e15ca4ea7cdc03
easymock,org.easymock.internal.MockInvocationHandler,MockInvocationHandler,class,false,"[DECLARATION]
public class MockInvocationHandler implements InvocationHandler, Serializable {
    MocksControl getControl();
    Object invoke(Object, Method, Object[]);
}
[METHOD_BODY]
invoke control control invoke fill trace branch jump create
",2,0,2,0,3a37bf78a869bc81c9bd3e776c62fa1680488d890b82b3d5055abfe8dabe01b7,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,30,9,9,3,3,0,4,6,0,0,15,0,0,89,038fb6d84e46420af9f63c4db38566439df0d1a4fdbf6aad23e7cfc31e6e619b
easymock,org.easymock.internal.MocksBehavior,MocksBehavior,class,false,"[DECLARATION]
public class MocksBehavior implements IMocksBehavior, Serializable {
    Result addActual(Invocation);
    void addBehaviorListIfNecessary(ExpectedInvocation);
    void addExpected(ExpectedInvocation, Result, Range);
    void addStub(ExpectedInvocation, Result);
    void checkOrder(boolean);
    void checkThreadSafety();
    Result getStubResult(Invocation);
    boolean isThreadSafe();
    UnorderedBehavior lastBehaviorList();
    void makeThreadSafe(boolean);
    void shouldBeUsedInOneThread(boolean);
    void verify();
    void verifyRecording();
    void verifyUnexpectedCalls();
}
[METHOD_BODY]
parse invoke create branch jump behavior lists stub results unexpected calls position nice thread safe should used one easymock not enable safety check add actual invoke branch jump create position behavior lists nice unexpected calls assertion error method call possible matches are marked add list necessary check order expected stub results order thread safety should used one last assertion error mock supposed called multiple threads result has next safe last list make verify verify recording expectation failure method
",14,0,2,0,8011e0e432170ec6c3ead8344458f80889623535d66ac1858ad9bf5efe904842,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,433,78,78,15,15,0,42,106,5,20,240,25,7,1086,2d645813e81453fee4790a2d1a32084372e891ae958703253008d1db04ab4c1d
easymock,org.easymock.internal.MocksControl,MocksControl,class,false,"[DECLARATION]
public class MocksControl implements IExpectationSetters, IMocksControl, Serializable {
    IExpectationSetters andAnswer(IAnswer);
    IExpectationSetters andDelegateTo(Object);
    IExpectationSetters andReturn(Object);
    void andStubAnswer(IAnswer);
    void andStubDelegateTo(Object);
    void andStubReturn(Object);
    void andStubThrow(Throwable);
    IExpectationSetters andThrow(Throwable);
    IExpectationSetters andVoid();
    IExpectationSetters anyTimes();
    void asStub();
    IExpectationSetters atLeastOnce();
    void checkInterfaceHasDefaultMethodAndIsMockingOnlyThem(Class, Method[]);
    void checkIsUsedInOneThread(boolean);
    void checkOrder(boolean);
    Object createMock(Class);
    Object createMock(String, Class);
    Object createMock(String, Class, ConstructorArgs, Method[]);
    IProxyFactory getClassProxyFactory();
    MocksControl getControl(Object);
    InvocationHandler getInvocationHandler(Object);
    Class getMockedClass(Object);
    IProxyFactory getProxyFactory(Object);
    IMocksControlState getState();
    MockType getType();
    void makeThreadSafe(boolean);
    IExpectationSetters once();
    void replay();
    void reset();
    void resetToDefault();
    void resetToNice();
    void resetToStrict();
    IExpectationSetters times(int);
    IExpectationSetters times(int, int);
    void verify();
    void verifyRecording();
    void verifyUnexpectedCalls();
}
[METHOD_BODY]
create invoke once least zero more proxy factory reset invoke type answer fill trace state delegate fill trace state stub answer jump stub delegate jump any times zero more least once check has method mocking only them branch create illegal argument exception partial make sense without methods non check used one thread order mock mock branch proxy factory pointer exception no def found error runtime mocking requires have objenesis library classpath illegal argument easymock disable control not invocation handler mocked superclass type make thread safe replay behavior reset report last control nice behavior strict nice strict times verify verify recording unexpected calls
",37,0,3,0,b9dc451261eb319bd006004191c7f768b8c43da106394b074482049616f9dada,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,500,102,102,39,39,0,122,67,0,40,237,22,8,1300,6d446dd8c7069f13e7b8102fc2831597a6e5e80266ed817312861414b4d7c9cf
easymock,org.easymock.internal.ObjectMethodsFilter,ObjectMethodsFilter,class,false,"[DECLARATION]
public class ObjectMethodsFilter implements InvocationHandler, Serializable {
    Method extractMethod(Class, String, Class[]);
    MockInvocationHandler getDelegate();
    String getName();
    Object invoke(Object, Method, Object[]);
    String mockToString(Object);
    void readObject(ObjectInputStream);
    void writeObject(ObjectOutputStream);
}
[METHOD_BODY]
bootstrap invoke not invoke branch jump create object equals hashcode hash code method tostring string finalize delegate not name runtime exception could extract method branch jump delegate name hash code string finalize mock create easy read object io exception write
",7,0,2,0,5c84fe3df1e3108dbd5d20097ea67656752d1c5e7a7ed129b27505e168b662e3,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,166,40,40,9,9,1,17,62,0,8,76,10,5,447,05954163526383b15e6068bae763f32fe7b02091a06d433db30b170c790654c1
easymock,org.easymock.internal.ObjenesisClassInstantiator,ObjenesisClassInstantiator,class,false,"[DECLARATION]
public class ObjenesisClassInstantiator implements IClassInstantiator {
    Object newInstance(Class);
}
[METHOD_BODY]
invoke instance invoke
",1,0,1,0,553d47f825276575090fd12009d2d7d9ff739abd1d6d74cc9b92ca3ef6542999,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,6,3,3,2,2,0,2,0,0,0,2,0,0,13,89f32f8d02f4c1a8051dfeda28e722c30fa6d3011a43c981c5aa3f151d564b10
easymock,org.easymock.internal.PrimitiveUtils,PrimitiveUtils,class,false,"[DECLARATION]
public class PrimitiveUtils {
    Object getEmptyValue(Class);
    String getPrimitiveTypeNameFromWrapper(Class);
    Class getWrapperType(Class);
    boolean isPrimitiveWrapper(Class);
}
[METHOD_BODY]
put create invoke primitive types wrapper type invoke empty value primitive types type name wrapper contains key
",4,0,0,0,a5a6bce039a2eefede1b52e3d58521c560e201ce2fb01b16591da910aa230bd1,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,97,17,17,6,6,0,13,55,0,0,49,0,0,298,6b6c22d1baa3633a2fdff1b9ec733b2df729829a580f5806dbb1a87500d3b198
easymock,org.easymock.internal.PrimitiveUtils$1,PrimitiveUtils$1,class,false,"[DECLARATION]
class PrimitiveUtils$1 {
}
[METHOD_BODY]
<EMPTY>
",0,0,0,0,3a62bd6840ed9ad49836d42bbfb8a1ccd2847007e60174099e0a9177945def51,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.PrimitiveUtils$PrimitiveEntry,PrimitiveUtils$PrimitiveEntry,class,false,"[DECLARATION]
class PrimitiveUtils$PrimitiveEntry {
}
[METHOD_BODY]
invoke empty value wrapper type
",0,0,0,0,9710d7869ffe62c23808e63bb453681905822e822993cfcf734e93763782f3a6,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,4,5,5,1,1,1,0,4,0,0,1,0,0,12,310018086327b21022bcb69df2a78bd85b718a7a03f2514227490f702604ee9a
easymock,org.easymock.internal.Range,Range,class,false,"[DECLARATION]
public class Range implements Serializable {
    boolean contains(int);
    String expectedCount();
    int getMaximum();
    int getMinimum();
    boolean hasFixedCount();
    boolean hasOpenCount();
    String toString();
}
[METHOD_BODY]
invoke invoke branch jump create minimum maximum illegal argument exception must contains branch jump minimum maximum expected count string create has fixed count has open string least between
",7,0,1,0,3311a73632080a4d747b909df45c7c0bf0bc2e3b19fc387291738b5b68cb09be,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,126,28,28,9,9,0,17,14,1,18,57,9,5,287,050da9e18eaa6d47a48e7ae1fbc34ee1b72821d7e5531036bed726ace36826cb
easymock,org.easymock.internal.RecordState,RecordState,class,false,"[DECLARATION]
public class RecordState implements IMocksControlState, Serializable {
    void andAnswer(IAnswer);
    void andDelegateTo(Object);
    void andReturn(Object);
    void andStubAnswer(IAnswer);
    void andStubDelegateTo(Object);
    void andStubReturn(Object);
    void andStubThrow(Throwable);
    void andThrow(Throwable);
    void andVoid();
    void asStub();
    void assertRecordState();
    void checkIsUsedInOneThread(boolean);
    void checkOrder(boolean);
    void closeMethod();
    Object convertNumberClassIfNecessary(Object);
    Object createNumberObject(Object, Class);
    Object emptyReturnValueFor(Class);
    Object invoke(Invocation);
    boolean isLastResultOrVoidMethod();
    boolean isValidThrowable(Throwable);
    boolean lastMethodIsVoidMethod();
    void makeThreadSafe(boolean);
    void replay();
    void requireAssignable(Object);
    void requireLastResultOrVoidMethod();
    void requireMethodCall(String);
    void requireValidAnswer(IAnswer);
    void requireValidDelegation(Object);
    void requireValidThrowable(Throwable);
    void requireVoidMethod();
    void times(Range);
    void verify();
    void verifyRecording();
    void verifyUnexpectedCalls();
}
[METHOD_BODY]
invoke last invocation used behavior answer create result invoke branch jump last once delegate create delegating result branch jump once value stub answer add behavior invocation used stub delegate add value throwable throwable record state check one thread should check order close method times illegal state exception missing definition preceding usage convert number necessary object number object type s2 empty empty method valid measure runtime exception error type make thread safe replay illegal matcher calls were outside expectations require assignable cannot returning primitive incompatible require called mock not call mock needed before setting valid pointer must not delegation pointer delegated must argument cannot thrown called times expected verify calling allowed record verify recording calling allowed unexpected calls
",34,0,2,0,b7161697172d37c6f35598a8dadc9999b5684264e4c34526b1aa414007820a3a,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,565,117,117,35,35,0,110,136,3,92,284,88,26,1433,e401ea14b046bf236e06e6d9c813e4c89e349094bbc42b0397df0bdac1c385c5
easymock,org.easymock.internal.ReflectionUtils,ReflectionUtils,class,false,"[DECLARATION]
public class ReflectionUtils {
    Method findDefaultMethod(Class, String, Class[]);
    Method findMethod(Class, String, Predicate);
    Method findMethod(Class, String, Predicate, Class[]);
    Constructor getConstructor(Class, Object[]);
    Method getDeclaredMethod(Class, String, Class[]);
    Set getDefaultMethods(Class);
    boolean isClassAvailable(String);
    boolean isMatchingConstructor(Constructor, Object[]);
    Class wrapPrimitive(Class);
}
[METHOD_BODY]
declared method invoke create not primitive wrapper type object equals hashcode tostring finalize hash code string invoke find method measure branch jump create runtime exception ambiguous more than one are named find branch jump measure runtime exception ambiguous more than one are named constructor illegal argument no such ambiguity constructors declared methods collect illegal argument only interfaces can have not available name matching constructor wrap primitive wrapper type
",9,0,0,0,4ecf6f278e9a237ad87ff909e9e3c069852ed631559b1737acdf4fd1c8dcff65,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,440,68,68,11,11,1,24,47,2,40,179,28,8,912,8a2aa2a0e22026a8d5a000a3dccf5bc6a24d154ab11e461d264fef8b7f7ae8fd
easymock,org.easymock.internal.ReplayState,ReplayState,class,false,"[DECLARATION]
public class ReplayState implements IMocksControlState, Serializable {
    void andAnswer(IAnswer);
    void andDelegateTo(Object);
    void andReturn(Object);
    void andStubAnswer(IAnswer);
    void andStubDelegateTo(Object);
    void andStubReturn(Object);
    void andStubThrow(Throwable);
    void andThrow(Throwable);
    void andVoid();
    void asStub();
    void assertRecordState();
    void callback(Runnable);
    void checkIsUsedInOneThread(boolean);
    void checkOrder(boolean);
    Object invoke(Invocation);
    Object invokeInner(Invocation);
    void makeThreadSafe(boolean);
    void replay();
    void throwWrappedIllegalStateException();
    void times(Range);
    void verify();
    void verifyRecording();
    void verifyUnexpectedCalls();
}
[METHOD_BODY]
invoke create lock behavior answer wrapped illegal state exception invoke delegate wrapped illegal state exception stub answer stub delegate record callback check used one thread check order inner branch jump behavior lock inner pop current invocation branch jump create make thread safe replay method must not called replay times verify verify recording unexpected calls
",23,0,2,0,16843b582d767d7bc9a3ad40f0ce57842cc6998b4456c75b753b60fe4cf60e9c,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,135,54,54,24,24,0,115,11,0,6,47,6,1,340,0c63dc5b460f4f224bd86e931bbf8bb0beaa8a308f7b81e2df83757101f016f9
easymock,org.easymock.internal.Result,Result,class,false,"[DECLARATION]
public class Result implements IAnswer, Serializable {
    Object answer();
    Result createAnswerResult(IAnswer);
    Result createDelegatingResult(Object);
    Result createReturnResult(Object);
    Result createThrowResult(Throwable);
    boolean shouldFillInStackTrace();
    String toString();
}
[METHOD_BODY]
invoke value should fill trace answer invoke value create answer result create delegating result should fill trace string
",7,0,2,0,9728b9bb1534669bd414a6bb52365f4164e989cbfc140a35df3f951e074261a2,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,39,18,18,8,8,0,17,9,0,0,17,0,0,101,392c1c906dbcfda81de2959819b86103fc59fdb5d7caf91e7f38ff9c31f5eb70
easymock,org.easymock.internal.Result$1DelegatingAnswer,Result$1DelegatingAnswer,class,false,"[DECLARATION]
class Result$1DelegatingAnswer implements IAnswer, Serializable {
    Object answer();
    Object[] convertVarargs(Method, Object[]);
    String toString();
}
[METHOD_BODY]
invoke val value answer cause invoke branch jump create val value illegal state exception argument call was performed outside mock invocation delegation object not implementing mocked method convert varargs branch jump measure create string delegated
",3,0,2,0,56e420aaab429f76f54495b556e5ea3dfdfac4ba81163c00b8586c49f1c5cfe7,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,84,35,35,4,4,0,7,10,0,12,52,13,4,230,90bd6008a8040fb661aba7bb0790931afe5ddbfa5badfdd6f2c6ebcaa1849c24
easymock,org.easymock.internal.Result$1ReturningAnswer,Result$1ReturningAnswer,class,false,"[DECLARATION]
class Result$1ReturningAnswer implements IAnswer, Serializable {
    Object answer();
    String toString();
}
[METHOD_BODY]
invoke val value answer val value string create invoke answer returning
",2,0,2,0,075b56fb20a697ac84656f964c1a1f89c0be538ba48518b6f96d242ddce209a6,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,15,11,11,3,3,0,3,6,0,0,6,2,1,35,0864ac26a134a6d07a853a77be45c64b8a08a824c9d93627599823f0a639bba7
easymock,org.easymock.internal.Result$1ThrowingAnswer,Result$1ThrowingAnswer,class,false,"[DECLARATION]
class Result$1ThrowingAnswer implements IAnswer, Serializable {
    Object answer();
    String toString();
}
[METHOD_BODY]
invoke val throwable answer val throwable string create invoke answer throwing
",2,0,2,0,4ed982834b77bb52c7bc97b62b0771b08c5e52a176e3f8bf52006cea29eeb25d,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,15,11,11,3,3,0,3,6,0,0,6,2,1,35,32a587e6cdbe9df6ae7b29000f773ae130cf1c962d07b5142d73fd7a6a7e3d18
easymock,org.easymock.internal.Results,Results,class,false,"[DECLARATION]
public class Results implements Serializable {
    void add(Result, Range);
    int getCallCount();
    Range getMainInterval();
    boolean hasResults();
    boolean hasValidCallCount();
    Result next();
    String toString();
}
[METHOD_BODY]
invoke create ranges results add invoke branch jump create ranges results illegal state exception last method called mock already has non fixed count set call count main interval branch jump has call valid contains next string expected
",7,0,1,0,a584874b582d59ca86bae90c82d50769beb217917d345602c7b4a719298efb62,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,163,37,37,8,8,0,19,31,1,6,67,10,1,359,fc0754fd6acdfc4db5238723efc69f331357b42d789216bdf3c6ab7f603c6eec
easymock,org.easymock.internal.RuntimeExceptionWrapper,RuntimeExceptionWrapper,class,true,"[DECLARATION]
public class RuntimeExceptionWrapper extends RuntimeException {
    RuntimeException getRuntimeException();
}
[METHOD_BODY]
invoke runtime exception runtime exception
",1,0,0,0,8e5e55a912af2a824eda15bbba06be4841a26ebdfdfd3f8b754e40f51187bbf4,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,6,5,5,2,2,0,2,4,0,0,1,0,0,16,17225ddc1657466a633ea71c6f34db743cc48013d20a6b94ebdd376f339d41d1
easymock,org.easymock.internal.ThrowableWrapper,ThrowableWrapper,class,true,"[DECLARATION]
public class ThrowableWrapper extends Throwable {
    Throwable getThrowable();
}
[METHOD_BODY]
invoke throwable throwable
",1,0,0,0,5bcd66b6bca62a73647cb5837770184c48ff79c65977d9cda51b6860772138bf,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,6,3,3,2,2,0,1,2,0,0,1,0,0,15,2890a5d0bb3f3b997eec96f19827a4838aa359e53cf3ce896711e918639bc60c
easymock,org.easymock.internal.UnorderedBehavior,UnorderedBehavior,class,false,"[DECLARATION]
public class UnorderedBehavior implements Serializable {
    Result addActual(Invocation);
    void addExpected(ExpectedInvocation, Result, Range);
    boolean allowsExpectedInvocation(ExpectedInvocation, boolean);
    List getMessages(Invocation);
    boolean verify();
}
[METHOD_BODY]
invoke create results check order add actual clear captures invoke branch jump results add expected branch jump create allows expected invocation check order messages verify has next
",5,0,1,0,790758ec9dd40af888f24016284f04fa357c6b4969add786f453ee9e25496c9e,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,189,27,27,6,6,0,15,20,2,0,108,0,0,423,9f8937258880f7048a5279fa3f67066a37cbef09a53b1142f8efdbed9e4e8886
easymock,org.easymock.internal.classinfoprovider.ClassInfoProvider,ClassInfoProvider,interface,false,"[DECLARATION]
public interface ClassInfoProvider {
    ClassLoader classLoader(Class);
    String classPackage(Class);
}
[METHOD_BODY]
<EMPTY>
",2,0,0,0,6c2c3acd96a36cddf8a1d72c6c5ad4fe6b2e821fcf8f74e4fae7cee84af7ab27,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77305bff7a24e74a0e38d809575b5b8b3de1388a175e5cc66f013233b3646ab2
easymock,org.easymock.internal.classinfoprovider.DefaultClassInfoProvider,DefaultClassInfoProvider,class,false,"[DECLARATION]
public class DefaultClassInfoProvider implements ClassInfoProvider {
    ClassLoader classLoader(Class);
    String classPackage(Class);
    String toString();
}
[METHOD_BODY]
invoke loader invoke string create string simple name
",3,0,1,0,4c32d519524d11921be6dadad340a5c9f59e70e051600528303a33b37d89ad96,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,21,8,8,4,4,0,6,0,0,0,11,0,0,50,b44f6e5e4bc6ef9eb038be5a5a3dffe1a675a3a72f25ccbcc1c3c5186e645f94
easymock,org.easymock.internal.classinfoprovider.JdkClassInfoProvider,JdkClassInfoProvider,class,false,"[DECLARATION]
public class JdkClassInfoProvider implements ClassInfoProvider {
    ClassLoader classLoader(Class);
    String classPackage(Class);
    String toString();
}
[METHOD_BODY]
invoke loader invoke org easymock mocks string simple name
",3,0,1,0,451690c5b364df2a05b28a26f84eba9fa421b2dfb1a8dac2a4337329000257db,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,14,9,9,4,4,0,5,0,0,0,5,3,1,32,fbfd2d5c8d31e2254aaf861dc095da64fefbd686afc825aff04362eb7702bdce
easymock,org.easymock.internal.matchers.And,And,class,false,"[DECLARATION]
public class And implements IArgumentMatcher, Serializable {
    void appendTo(StringBuffer);
    boolean matches(Object);
}
[METHOD_BODY]
invoke matchers append invoke branch jump matchers matches has next branch jump
",2,0,2,0,7a72a174ce80fd77ce5412a5c818c83c5119cd003acafaefeaa9eeee5c22e252,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,40,12,12,3,3,0,5,3,1,0,27,0,0,89,247cb96e15eec400252befecea9b20aa6f7c265d8a82107e8a981373c1b3c9dc
easymock,org.easymock.internal.matchers.Any,Any,class,false,"[DECLARATION]
public class Any implements IArgumentMatcher, Serializable {
    void appendTo(StringBuffer);
    boolean matches(Object);
}
[METHOD_BODY]
create invoke any invoke append matches
",2,0,2,0,9c2be1522f6f5cc92e6dd8bbb6019e14f4e1a2312a1c2e5f15a39c343e30bcda,stage3_declaration_method_body,declaration_method_body_v1,"validation_provenance/easymock_class_declarations.csv (historical generator commit 48cf46d2a971ff5427daa7d410cb79d4d024e23a, run in isolation)",8b790722f36afc507e896759907802cea18ff00ab19523fcc949a8488745260b,true,false,false,0,12,6,6,4,4,0,3,1,0,0,4,0,0,22,bc7cc62e94521dd213f15018d147443cebf33726333ae164a6ec68a4544bac24
